10,1521216278018,0.10445133641655885E0,0.1313393067793974E0,53
10,1521216260812,0.9114200695647227E-1,0.1378481767072037E0,53
10,1521216262836,0.10605814106141631E0,0.12832168093039625E0,53
10,1521216265369,0.9214144528068607E-1,0.13808536608056532E0,53
10,1521216254730,0.11684599905883748E0,0.1254818481396511E0,53
10,1521216271433,0.10585342044335613E0,0.13126620717995724E0,53
10,1521216282076,0.11071445830295151E0,0.1280017966431521E0,53
10,1521216089841,0.9617022499583208E-1,0.13413220853692884E0,53
10,1521216090350,0.11269386702092765E0,0.12487105180833821E0,53
10,1521216093374,0.9189620246645197E-1,0.13975522272696522E0,53
10,1521216093880,0.7882594108010012E-1,0.14278439945261442E0,53
10,1521216062040,0.1007944460167175E0,0.134132432660721E0,53
10,1521216084797,0.11089547427644521E0,0.12627807731713184E0,53
10,1521216085809,0.897510813751752E-1,0.13635921033156456E0,53
10,1521216087322,0.11369270124606093E0,0.12331627649362406E0,53
10,1521216083272,0.10448195061435442E0,0.1303394735645339E0,53
10,1521216206694,0.1107032406118948E0,0.12744798050644077E0,53
10,1521216226408,0.1230650503633394E0,0.11928772407825214E0,53
10,1521216211753,0.10385632864867587E0,0.13143002792486086E0,53
10,1521216223888,0.10332589045633017E0,0.12688819648356722E0,53
10,1521216230975,0.12382237531030515E0,0.11634504747421776E0,53
10,1521216357405,0.9741013598730668E-1,0.13595717945853558E0,53
10,1521216336691,0.8999466306805813E-1,0.1388035794772384E0,53
10,1521216341749,0.10298059700779112E0,0.13164262433701074E0,53
10,1521216394749,0.77184247204337E-1,0.14443544160614885E0,53
10,1521216429131,0.9915696155445584E-1,0.13208250894334964E0,53
10,1521216436214,0.10332509945323093E0,0.1277776725654284E0,53
10,1521216459480,0.9209007485355461E-1,0.13519005821848198E0,53
10,1521216444316,0.9281412132813704E-1,0.13757838878866196E0,53
10,1521216445327,0.10402371174739106E0,0.13183929366894623E0,53
10,1521216471133,0.10567489344641498E0,0.12728662245479677E0,53
10,1521216471645,0.9654202572051779E-1,0.1367491119517217E0,53
10,1521216456443,0.1093527519932939E0,0.12873840284792396E0,53
10,1521216440271,0.10758292955501932E0,0.12986658433063308E0,53
10,1521216514606,0.7668095463050942E-1,0.14562378030945203E0,53
10,1521216474161,0.10301444051977703E0,0.13187934073795296E0,53
10,1521216476686,0.10497801648045064E0,0.13257220430744943E0,53
10,1521216490342,0.11947331225061517E0,0.12011678345138617E0,53
10,1521216509551,0.9143944066109413E-1,0.13847691395694534E0,53
10,1521216498430,0.9925317558314056E-1,0.134365783706915E0,53
10,1521216550518,0.11564597676255504E0,0.12251620648166027E0,53
10,1521216556098,0.8852480415015973E-1,0.1380347788054816E0,53
10,1521216573835,0.11958263656066424E0,0.12320053617728191E0,53
10,1521216590512,0.11539713576785021E0,0.1258371134496053E0,53
10,1521216580914,0.11099063585511985E0,0.12257060947085113E0,53
10,1521216570292,0.11612115070277411E0,0.12353382251096844E0,53
10,1521216608740,0.11377999113066188E0,0.1274671825038475E0,53
10,1521216636067,0.895394028810209E-1,0.13958586624769034E0,53
10,1521216013997,0.10411653176344812E0,0.12823732262489543E0,53
10,1521216014503,0.8870359765789954E-1,0.1367275360199788E0,53
10,1521216040806,0.8141695879584544E-1,0.14426533776825878E0,53
10,1521216056478,0.10187017688658827E0,0.12881829427255048E0,53
10,1521216037260,0.974474956938439E-1,0.1358298038159475E0,53
10,1521216047900,0.8251337929170365E-1,0.14282147559327577E0,53
10,1521216172814,0.11867765766494698E0,0.12166119793027477E0,53
10,1521216159666,0.12639175273717715E0,0.1180547256294495E0,53
10,1521216315435,0.10465344557490616E0,0.13152361521514475E0,53
10,1521216317962,0.1191724381853864E0,0.12293039013526785E0,53
10,1521216286123,0.10593747149595445E0,0.1298430308129659E0,53
10,1521216194038,0.8685870917259939E-1,0.14094581869261968E0,53
10,1521216194544,0.9993737287326591E-1,0.1327128283174515E0,53
10,1521216200112,0.12339831850709386E0,0.11688608296214659E0,53
10,1521216197079,0.9444058906512087E-1,0.13545800923344326E0,53
10,1521216179882,0.12319514716697394E0,0.12053361179191707E0,53
10,1521216283597,0.12224391550779537E0,0.11994476550318289E0,53
10,1521216292195,0.10027960102384688E0,0.13365381330096338E0,53
10,1521216294209,0.7812077631803702E-1,0.1447900764399062E0,53
10,1521216280550,0.11829916036090388E0,0.12204407973027522E0,53
10,1521216262325,0.11404283181178779E0,0.12322248298392037E0,53
10,1521216264354,0.838699710508357E-1,0.1413929292603418E0,53
10,1521216258278,0.10341098903603928E0,0.13176664688377762E0,53
10,1521216454419,0.8201339677166723E-1,0.1429421540920842E0,53
10,1521216462530,0.11923165049017352E0,0.12285670838361026E0,53
10,1521216448349,0.10209422472207638E0,0.13194993514933764E0,53
10,1521216449361,0.11219481997730457E0,0.12595933821727828E0,53
10,1521216451391,0.9145881028248794E-1,0.13819204953382716E0,53
10,1521216470124,0.9319869396356904E-1,0.13484124548205104E0,53
10,1521216437227,0.9527335805220699E-1,0.13581505689756396E0,53
10,1521216492870,0.9657639086932861E-1,0.13241745213912806E0,53
10,1521216485289,0.10401359387155323E0,0.1328377971138188E0,53
10,1521216482259,0.10317140381433887E0,0.13288738645821732E0,53
10,1521216566758,0.10999200218600555E0,0.12454331886984257E0,53
10,1521216568271,0.10598311418019846E0,0.1281093599892627E0,53
10,1521216544449,0.10511451634772896E0,0.1301416154572903E0,53
10,1521216547485,0.8612565294631253E-1,0.13978487238090945E0,53
10,1521216583941,0.9089649998733967E-1,0.1336975469116768E0,53
10,1521216617343,0.859762037766819E-1,0.14102403498425164E0,53
10,1521216651242,0.986429277758326E-1,0.1330803677620986E0,53
10,1521216640112,0.8842291393530095E-1,0.14163235283300227E0,53
10,1521216640624,0.10139309491244045E0,0.13206555832873984E0,53
10,1521216044860,0.94217298498323E-1,0.13538182543913968E0,53
10,1521216047390,0.10432752580217665E0,0.12983391076224354E0,53
10,1521216059513,0.12012189441784756E0,0.12058083253015388E0,53
10,1521216117649,0.8752537812125542E-1,0.13817652214197906E0,53
10,1521216156114,0.8919989798728E-1,0.1379592322690457E0,53
10,1521216139949,0.11088960001073556E0,0.1248946522113378E0,53
10,1521216142464,0.11732273595266228E0,0.12204861355524071E0,53
10,1521216147509,0.984727877144838E-1,0.1313243169103724E0,53
10,1521216136400,0.9786223929712608E-1,0.13357818779417768E0,53
10,1521216315943,0.8879924737934564E-1,0.14031858085875273E0,53
10,1521216313412,0.9516757831815896E-1,0.1376458820011845E0,53
10,1521216303300,0.9202804456750527E-1,0.13572589259562445E0,53
10,1521216425586,0.1044119394576921E0,0.13113974385639512E0,53
10,1521216431148,0.11882808841104159E0,0.1215805925880246E0,53
10,1521216082770,0.896825122180751E-1,0.13872007533209513E0,53
10,1521216111580,0.11307928186140495E0,0.12469780254653562E0,53
10,1521216112588,0.9968779672432412E-1,0.1323300029784588E0,53
10,1521216224392,0.1201795886790629E0,0.12097556764328712E0,53
10,1521216226911,0.10473047158794625E0,0.12988676936082844E0,53
10,1521216227921,0.7473841554059865E-1,0.14907728456310976E0,53
10,1521216229447,0.10652105552781296E0,0.1263043613352618E0,53
10,1521216244115,0.12144206616155974E0,0.11732687051034735E0,53
10,1521216233001,0.9885330978679269E-1,0.1332636324880536E0,53
10,1521216382139,0.1166452884126456E0,0.12000355060856394E0,53
10,1521216345284,0.9246283611577402E-1,0.13824410031300294E0,53
10,1521216378087,0.10033409441826038E0,0.1311332470777591E0,53
10,1521216357915,0.1093441185633702E0,0.12767652653113423E0,53
10,1521216069625,0.11513131617077861E0,0.12545486561113925E0,53
10,1521216071147,0.10108785500420206E0,0.13277971199003705E0,53
10,1521216058501,0.11004917492128155E0,0.12516255560771292E0,53
10,1521216078215,0.1185688027713229E0,0.12330005957344109E0,53
10,1521216067098,0.9749145837788553E-1,0.13468659396706376E0,53
10,1521216207204,0.9797865793171846E-1,0.1357612166416248E0,53
10,1521216185948,0.13667261722466217E0,0.11395543722337804E0,53
10,1521216150548,0.9884518802389833E-1,0.13321339382594954E0,53
10,1521216074176,0.8650943843560116E-1,0.14053142498030557E0,53
10,1521216084289,0.12735784104647255E0,0.11763012299715767E0,53
10,1521216086817,0.10542287171978129E0,0.1278926083172272E0,53
10,1521216175847,0.10215767184783589E0,0.13206996669604146E0,53
10,1521216149536,0.9062636629305507E-1,0.13648184610416128E0,53
10,1521216304828,0.11472895459766208E0,0.1248912579279557E0,53
10,1521216311899,0.10951104832741972E0,0.12750327735352932E0,53
10,1521216300258,0.9842891357018801E-1,0.13043369254393505E0,53
10,1521216035737,0.8508085275558394E-1,0.14254370027347926E0,53
10,1521216040301,0.8999139611921322E-1,0.13996729011461653E0,53
10,1521216231485,0.1115336156879046E0,0.12496028544659955E0,53
10,1521216235025,0.1143310004454851E0,0.12393708094982259E0,53
10,1521216213268,0.9772710354530392E-1,0.1349219571667638E0,53
10,1521216217818,0.959330283229663E-1,0.13498458828712778E0,53
10,1521216202127,0.11014446627908438E0,0.12670304517514513E0,53
10,1521216206188,0.9326197417828805E-1,0.13700812017174518E0,53
10,1521216228430,0.9238312998577912E-1,0.13799854893904365E0,53
10,1521216407374,0.10317104900343288E0,0.13212931372856873E0,53
10,1521216385170,0.9633928714761192E-1,0.1326449272439232E0,53
10,1521216443309,0.10321341899660638E0,0.13158134003855088E0,53
10,1521216458469,0.8540610009629905E-1,0.13884996061087201E0,53
10,1521216464559,0.12526282565653402E0,0.11812681909108687E0,53
10,1521216455428,0.9537927574432052E-1,0.1358244147293662E0,53
10,1521216517651,0.8543330125115106E-1,0.14134835544759938E0,53
10,1521216478707,0.10494320265338296E0,0.13134917017514774E0,53
10,1521216542435,0.11155512644066899E0,0.1274713930088645E0,53
10,1521216520694,0.58947007254169584E-1,0.1519173018968369E0,53
10,1521216530815,0.889051568530339E-1,0.13759392015668256E0,53
10,1521216590007,0.1049244194180191E0,0.13017065287870233E0,53
10,1521216616832,0.981494303772373E-1,0.13477571833754004E0,53
10,1521216638601,0.985532101625157E-1,0.13558043057613917E0,53
10,1521216623921,0.125437384320104E0,0.12100113794423246E0,53
10,1521216010958,0.11205696334796852E0,0.12551920190897248E0,53
10,1521216012482,0.1242390370852882E0,0.11804378967518711E0,53
10,1521216144484,0.10085838315941331E0,0.12904754405856156E0,53
10,1521216104504,0.10994046695717369E0,0.12805488353640007E0,53
10,1521216134868,0.10976953423901369E0,0.1273082403419655E0,53
10,1521216277004,0.10508872591791926E0,0.1326927512779115E0,53
10,1521216274477,0.11598309516042216E0,0.12542652783203742E0,53
10,1521216274985,0.10549877254225819E0,0.1324114081153116E0,53
10,1521216275490,0.11587729918566424E0,0.12574180604136245E0,53
10,1521216242098,0.10803084910257375E0,0.12692927318607972E0,53
10,1521216245121,0.11104243161983066E0,0.12474975957865674E0,53
10,1521216270424,0.9131274723999215E-1,0.13932102402496455E0,53
10,1521216258784,0.9369186502889362E-1,0.1347543146222431E0,53
10,1521216018050,0.12468221053545939E0,0.11997212480282698E0,53
10,1521216160684,0.11219652011571182E0,0.12480551651138767E0,53
10,1521216186957,0.12353118757463588E0,0.12287106257085179E0,53
10,1521216189994,0.10364276247055457E0,0.13462088097499472E0,53
10,1521216288655,0.11354083060827892E0,0.12648017383784574E0,53
10,1521216289165,0.1008493738898421E0,0.13202167218465527E0,53
10,1521216289670,0.8878492794081075E-1,0.13841354356096627E0,53
10,1521216310884,0.10609602468483198E0,0.1314795926733261E0,53
10,1521216311391,0.9487366153717774E-1,0.13590680078406417E0,53
10,1521216309374,0.11244133997208379E0,0.12763594860950198E0,53
10,1521216324551,0.9358067895954272E-1,0.1366448898732377E0,53
10,1521216304317,0.10499030983807356E0,0.12957853828802368E0,53
10,1521216296221,0.10256428113506492E0,0.13283895830546516E0,53
10,1521216319994,0.11838216647841357E0,0.12123695619366642E0,53
10,1521216452398,0.7475814730884113E-1,0.14674716459284243E0,53
10,1521216453407,0.9450481549410485E-1,0.13588830985927036E0,53
10,1521216430139,0.10804925605935946E0,0.12617324785741502E0,53
10,1521216466581,0.9994227365409444E-1,0.13314828140945478E0,53
10,1521216433182,0.10364799157432972E0,0.13156242083305153E0,53
10,1521216002860,0.11668958055469117E0,0.12496662259048352E0,53
10,1521216011468,0.12213838202033105E0,0.11984806413767761E0,53
10,1521216011977,0.11162524893973677E0,0.12507884777628453E0,53
10,1521216113599,0.9541806513122764E-1,0.13658705791560372E0,53
10,1521216136904,0.10968834474845887E0,0.12631419536419194E0,53
10,1521216124730,0.8057122051771043E-1,0.14393657120250275E0,53
10,1521216125750,0.8323674964570887E-1,0.13909282337921325E0,53
10,1521216108543,0.10729798518270671E0,0.12760287270436202E0,53
10,1521216217314,0.8476438743594425E-1,0.1408307054520448E0,53
10,1521216221864,0.8493498273696641E-1,0.13986249848749996E0,53
10,1521216197589,0.10624689553177485E0,0.12816593471292492E0,53
10,1521216235530,0.12627132716411074E0,0.11953319946907416E0,53
10,1521216374063,0.12003387943810824E0,0.12102064084685511E0,53
10,1521216347300,0.10024048045124986E0,0.13197279337618895E0,53
10,1521216088331,0.8535152906368697E-1,0.13669059929632354E0,53
10,1521216099970,0.8656731378947898E-1,0.14085637354229852E0,53
10,1521216102495,0.9485101861062384E-1,0.13573892646514377E0,53
10,1521216089338,0.10970203704785321E0,0.12500844342080653E0,53
10,1521216069123,0.10001603345160835E0,0.13410324474210705E0,53
10,1521216079233,0.1056480694538927E0,0.131219754262749E0,53
10,1521216277514,0.11380988209491323E0,0.1259781910793804E0,53
10,1521216268404,0.9486973090505377E-1,0.1360657201555892E0,53
10,1521216418497,0.9162640140761788E-1,0.13631840030557776E0,53
10,1521216415460,0.12099695496476612E0,0.12303424787358222E0,53
10,1521216377081,0.10695306488410919E0,0.1266580615477778E0,53
10,1521216403330,0.10106634605640605E0,0.13198735928799524E0,53
10,1521216393236,0.9055457266549673E-1,0.1398970914221727E0,53
10,1521216470629,0.11840615406582364E0,0.12028154085169213E0,53
10,1521216515622,0.6767497473216176E-1,0.14937292203007266E0,53
10,1521216490847,0.10957317548355958E0,0.12416102800272544E0,53
10,1521216535362,0.9253424972430474E-1,0.1378237041589637E0,53
10,1521216521200,0.7875602660260869E-1,0.13986251997960947E0,53
10,1521216522724,0.8333644941778544E-1,0.13882448270674308E0,53
10,1521216523234,0.944210964104832E-1,0.13384068408823901E0,53
10,1521216555086,0.984029647375946E-1,0.13389640154049973E0,53
10,1521216549509,0.9271111457879493E-1,0.13567179331015877E0,53
10,1521216540406,0.8865898508053216E-1,0.13949596673269773E0,53
10,1521216575858,0.11007590306589789E0,0.1283929259117038E0,53
10,1521216563200,0.9532347945523757E-1,0.1340785061874854E0,53
10,1521216598614,0.11441136947569717E0,0.12518922630906673E0,53
10,1521216587982,0.11433085433501224E0,0.12499148590277326E0,53
10,1521216638089,0.8908087181526132E-1,0.14003366579470652E0,53
10,1521216007922,0.890519370955031E-1,0.1400549662451225E0,53
10,1521216129801,0.8330217115993671E-1,0.14071947379967154E0,53
10,1521216130309,0.9434210444662422E-1,0.13608209920093034E0,53
10,1521216120690,0.10226603725065884E0,0.13235181789318634E0,53
10,1521216134361,0.9999242124083606E-1,0.1308616437433133E0,53
10,1521216137918,0.11997870363660924E0,0.11912586281805321E0,53
10,1521216146504,0.11099945777977874E0,0.1260843793551573E0,53
10,1521216148520,0.103617788662348E0,0.12991507823273948E0,53
10,1521216139440,0.10121682885121672E0,0.13047692751075568E0,53
10,1521216299247,0.8755407180655521E-1,0.13635214915283497E0,53
10,1521216284102,0.13402552090857245E0,0.11355141426055892E0,53
10,1521216285617,0.11477106479125528E0,0.12525607223236526E0,53
10,1521216295215,0.8994407821364245E-1,0.13949807365167932E0,53
10,1521216030177,0.10430143695650768E0,0.13069374686918117E0,53
10,1521216003866,0.10647460918806904E0,0.13106174484989727E0,53
10,1521216016529,0.10851405197225392E0,0.12706888101215136E0,53
10,1521216103500,0.8193753174564766E-1,0.14216251316721187E0,53
10,1521216098447,0.8078013230992316E-1,0.1420613451025774E0,53
10,1521216092872,0.10566001759646647E0,0.13176647957686705E0,53
10,1521216107531,0.11819699607456392E0,0.12145262179029351E0,53
10,1521216079737,0.12350015131495784E0,0.1218561217557113E0,53
10,1521216081251,0.9106473125691189E-1,0.13956276049241872E0,53
10,1521216260301,0.8121183384687763E-1,0.14355342462248513E0,53
10,1521216252210,0.10882101985822419E0,0.12629550834043926E0,53
10,1521216317457,0.10771212139638284E0,0.13020753535514157E0,53
10,1521216328090,0.8420049387005032E-1,0.1403686887722805E0,53
10,1521216368004,0.11260507424691113E0,0.12648029304679126E0,53
10,1521216474666,0.9548806411868856E-1,0.13761002402056471E0,53
10,1521216497423,0.11134459928879524E0,0.12710457087932905E0,53
10,1521216576863,0.9643507559948489E-1,0.13271853648831683E0,53
10,1521216577370,0.8763219459783742E-1,0.1392469455734278E0,53
10,1521216553559,0.9480694975444964E-1,0.13292862899139807E0,53
10,1521216554069,0.11165548207040973E0,0.12562790665088164E0,53
10,1521216541419,0.10043469978397872E0,0.1331266659295191E0,53
10,1521216596076,0.9043390185928031E-1,0.13763209414288663E0,53
10,1521216614809,0.11736712859233221E0,0.12588125195102354E0,53
10,1521216618864,0.9918594848493245E-1,0.13504779081500673E0,53
10,1521216619369,0.11035234134453277E0,0.1266564336670915E0,53
10,1521216585957,0.10034950036880147E0,0.1294569716395164E0,53
10,1521216649220,0.9695720948757049E-1,0.13351724516988517E0,53
10,1521216649728,0.8041072384955525E-1,0.1433383972461703E0,53
10,1521216634543,0.10198549062794217E0,0.13141861746777034E0,53
