anchorID, TransmitterID, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, Avg, Distance
E10, C9, -69, -71, -73, -70, -69, -70, -71, -73, -73, -73, -69, -70, -69, -73, -71, -69, -73, -71, -73, -70, -73, -73, -73, -70, -73, -73, -71, -69, -69, -71, -70, -73, -70, -71, -70, -69, -70, -70, -70, -70, -70, -73, -70, -73, -73, -70, -69, -73, -70, -73, -73, -73, -69, -70, -69, -70, -70, -73, -71, -70, -70, -71, -70, -73, -70, -70, -74, -70, -70, -74, -74, -70, -74, -70, -73, -70, -69, -70, -74, -70, -73, -70, -70, -73, -70, -70, -70, -73, -73, -73, -70, -73, -73, -69, -69, -73, -69, -70, -70, -69, -70, -73, -73, -73, -70, -69, -73, -70, -70, -70, -69, -73, -73, -73, -70, -73, -70, -69, -73, -71.09243697478992, 2.18
C9, E10, -69, -75, -71, -71, -69, -73, -74, -69, -73, -69, -68, -68, -71, -73, -70, -72, -75, -67, -70, -70, -74, -69, -69, -74, -69, -70, -70, -70, -70, -70, -70, -72, -71, -74, -71, -69, -69, -69, -70, -73, -69, -74, -74, -74, -69, -70, -70, -74, -74, -69, -69, -70, -69, -69, -74, -71, -74, -71, -74, -70, -71, -73, -73, -70, -71, -70, -69, -74, -71, -74, -73, -69, -74, -71, -69, -74, -70, -73, -74, -74, -73, -69, -71, -69, -73, -72, -74, -71, -73, -70, -74, -74, -74, -69, -70, -73, -74, -71, -71, -69, -73, -69, -69, -73, -70, -69, -74, -69, -74, -69, -71, -71, -69, -71, -74, -73, -71, -71, -69, -71.24369747899159, 2.18
C9, E11, -79, -74, -74, -74, -69, -74, -79, -79, -73, -74, -79, -68, -74, -69, -79, -68, -74, -74, -74, -73, -78, -74, -74, -69, -79, -74, -74, -74, -74, -68, -68, -68, -74, -79, -69, -68, -79, -74, -80, -69, -74, -73, -79, -69, -78, -74, -78, -68, -80, -74, -74, -69, -78, -74, -69, -79, -79, -74, -74, -74, -74, -74, -69, -69, -69, -74, -79, -69, -73, -74, -69, -79, -79, -69, -78, -74, -79, -79, -74, -74, -74, -74, -74, -79, -74, -68, -73, -79, -79, -74, -68, -74, -69, -79, -69, -78, -73, -74, -69, -79, -68, -78, -74, -68, -69, -68, -74, -78, -80, -68, -69, -74, -74, -68, -73, -68, -69, -69, -74, -73.60504201680672, 3.79
C9, E8, -81, -81, -79, -88, -79, -90, -83, -83, -78, -78, -91, -78, -78, -78, -88, -78, -78, -78, -89, -79, -79, -78, -88, -78, -89, -90, -78, -83, -82, -89, -89, -82, -83, -82, -90, -79, -92, -79, -84, -79, -79, -93, -84, -78, -89, -77, -82, -78, -88, -82, -88, -82, -78, -83, -83, -78, -89, -78, -78, -80, -78, -84, -78, -88, -88, -90, -78, -89, -88, -83, -78, -84, -84, -79, -91, -92, -79, -93, -79, -83, -82, -91, -79, -79, -83, -78, -89, -79, -87, -89, -88, -88, -89, -78, -79, -88, -83, -77, -74, -78, -82, -89, -82, -89, -77, -82, -79, -83, -82, -91, -93, -87, -84, -82, -82, -78, -82, -89, -88, -83.19327731092437, 3.4
Bed10, E14, -65, -66, -66, -65, -66, -67, -68, -66, -67, -65, -65, -65, -67, -65, -67, -67, -66, -67, -67, -67, -67, -65, -65, -67, -65, -65, -66, -67, -67, -65, -68, -67, -65, -66, -69, -67, -66, -66, -69, -66, -68, -68, -68, -66, -66, -68, -66, -66, -67, -68, -65, -66, -66, -68, -66, -68, -66, -69, -66, -66, -68, -65, -68, -68, -67, -66, -65, -67, -67, -65, -65, -65, -65, -65, -67, -65, -67, -65, -65, -67, -65, -65, -67, -65, -65, -68, -68, -66, -66, -66, -65, -65, -67, -67, -65, -65, -68, -67, -65, -68, -65, -66, -67, -65, -65, -66, -66, -65, -66, -69, -66, -65, -65, -68, -65, -68, -66, -65, -65, -66.27731092436974, 4.4
Bed10, 100, -70, -70, -76, -74, -73, -75, -73, -73, -76, -71, -73, -70, -70, -76, -69, -70, -71, -73, -71, -73, -75, -76, -72, -70, -73, -75, -76, -71, -75, -70, -71, -75, -73, -75, -70, -73, -74, -70, -76, -72, -76, -77, -75, -75, -71, -70, -73, -75, -77, -73, -70, -77, -73, -77, -77, -71, -70, -71, -73, -77, -77, -72, -77, -70, -76, -77, -72, -77, -71, -74, -73, -73, -77, -73, -73, -73, -73, -77, -77, -73, -73, -70, -77, -71, -73, -78, -73, -73, -78, -72, -77, -78, -70, -77, -71, -74, -77, -71, -73, -73, -76, -76, -77, -77, -77, -77, -77, -72, -77, -77, -71, -76, -72, -71, -70, -73, -77, -76, -70, -73.69747899159664, 4.05
A2, Bed2, -75, -68, -67, -74, -71, -69, -72, -73, -73, -68, -68, -72, -67, -75, -68, -74, -67, -73, -68, -78, -77, -68, -76, -68, -78, -74, -68, -67, -74, -78, -68, -78, -68, -78, -68, -74, -74, -76, -73, -68, -76, -76, -68, -68, -75, -73, -68, -79, -67, -67, -68, -74, -74, -77, -68, -74, -68, -68, -68, -77, -68, -68, -74, -68, -68, -74, -77, -76, -77, -77, -68, -74, -68, -73, -77, -68, -77, -68, -68, -75, -78, -68, -77, -78, -77, -67, -73, -78, -79, -80, -68, -74, -78, -68, -68, -68, -72, -68, -73, -68, -68, -73, -68, -68, -77, -73, -73, -73, -68, -73, -73, -68, -68, -68, -68, -73, -74, -74, -68, -71.90756302521008, 3.4
A2, C4, -71, -66, -68, -72, -72, -71, -67, -68, -66, -72, -66, -67, -66, -67, -72, -66, -70, -67, -70, -67, -65, -67, -66, -71, -67, -66, -67, -71, -68, -66, -67, -70, -68, -70, -71, -67, -68, -66, -68, -66, -67, -66, -66, -70, -67, -66, -66, -62, -66, -66, -66, -70, -67, -70, -67, -68, -67, -71, -66, -67, -70, -66, -70, -71, -66, -66, -67, -67, -71, -67, -70, -70, -71, -66, -67, -67, -66, -71, -68, -71, -66, -68, -66, -67, -70, -68, -70, -66, -66, -67, -67, -71, -66, -70, -66, -67, -71, -70, -67, -67, -67, -67, -71, -68, -71, -70, -66, -67, -70, -71, -66, -68, -65, -67, -66, -67, -71, -66, -72, -67.95798319327731, 2.25
C4, A2, -67, -67, -72, -73, -67, -66, -68, -72, -71, -67, -66, -66, -67, -70, -67, -71, -71, -71, -68, -71, -71, -67, -67, -71, -67, -68, -71, -72, -71, -71, -68, -66, -67, -67, -69, -68, -67, -66, -71, -71, -71, -72, -66, -71, -71, -71, -67, -71, -71, -72, -72, -71, -67, -66, -66, -71, -72, -69, -67, -66, -66, -67, -66, -68, -72, -71, -68, -71, -72, -67, -66, -68, -67, -71, -67, -70, -66, -67, -66, -71, -66, -67, -66, -68, -71, -66, -67, -71, -67, -67, -72, -67, -67, -71, -71, -68, -72, -67, -68, -71, -66, -67, -67, -71, -71, -67, -71, -66, -66, -62, -67, -72, -67, -67, -72, -67, -72, -71, -68.72881355932203, 2.25
C4, Bed4, -73, -75, -76, -77, -73, -73, -77, -77, -74, -70, -74, -76, -76, -75, -76, -73, -74, -75, -71, -74, -76, -71, -70, -74, -74, -71, -71, -75, -76, -74, -76, -71, -71, -70, -71, -71, -75, -74, -75, -74, -75, -74, -74, -76, -74, -74, -74, -76, -75, -74, -75, -74, -76, -74, -70, -74, -74, -74, -76, -71, -76, -76, -71, -74, -71, -75, -76, -69, -75, -74, -71, -71, -75, -76, -76, -71, -74, -77, -74, -71, -76, -76, -70, -75, -70, -76, -74, -74, -71, -75, -73, -75, -76, -76, -70, -71, -71, -76, -70, -77, -69, -69, -73, -73, -73, -73, -73, -70, -76, -76, -75, -75, -76, -70, -74, -76, -76, -74, -76, -73.73949579831933, 3.2
C4, D2, -78, -73, -79, -62, -79, -78, -72, -72, -80, -79, -73, -73, -78, -62, -78, -63, -72, -62, -72, -72, -72, -63, -79, -62, -62, -62, -79, -62, -72, -72, -79, -72, -72, -78, -62, -72, -62, -72, -78, -62, -79, -62, -63, -78, -71, -79, -62, -78, -62, -63, -80, -63, -78, -72, -62, -62, -73, -62, -79, -63, -62, -73, -72, -72, -62, -62, -62, -73, -73, -62, -72, -62, -72, -72, -72, -74, -72, -72, -72, -78, -62, -62, -78, -62, -72, -74, -78, -78, -72, -78, -62, -79, -71, -71, -72, -72, -71, -72, -72, -72, -63, -78, -72, -62, -78, -72, -62, -77, -62, -72, -78, -62, -62, -72, -62, -72, -79, -72, -78, -70.57142857142857, 2.94
D2, Bed4, -53, -55, -55, -52, -53, -53, -53, -52, -52, -53, -52, -53, -55, -53, -52, -53, -52, -54, -55, -52, -53, -54, -55, -54, -52, -55, -54, -55, -54, -53, -54, -54, -53, -52, -53, -54, -54, -55, -52, -53, -53, -54, -55, -53, -54, -53, -54, -52, -54, -55, -53, -53, -54, -53, -54, -53, -52, -52, -54, -54, -53, -53, -53, -54, -54, -53, -52, -54, -54, -53, -53, -52, -52, -54, -52, -55, -53, -52, -54, -54, -55, -52, -53, -53, -53, -55, -54, -52, -53, -52, -54, -54, -52, -53, -54, -54, -53, -55, -53, -52, -52, -53, -53, -55, -53, -53, -52, -54, -55, -52, -53, -54, -54, -55, -53, -53, -52, -54, -53, -53.33613445378151, 1.92
D2, E11, -77, -75, -74, -73, -78, -77, -77, -77, -74, -76, -75, -74, -77, -75, -77, -77, -77, -75, -78, -75, -74, -76, -73, -76, -73, -76, -76, -77, -76, -73, -76, -74, -76, -77, -77, -77, -76, -77, -75, -76, -73, -75, -75, -77, -75, -77, -77, -73, -74, -73, -75, -76, -73, -75, -73, -77, -76, -77, -73, -77, -74, -74, -74, -74, -77, -77, -75, -78, -77, -75, -74, -76, -78, -74, -75, -77, -74, -77, -75, -74, -78, -76, -77, -74, -78, -74, -74, -77, -76, -74, -77, -77, -74, -76, -77, -77, -76, -74, -77, -74, -76, -77, -76, -74, -74, -74, -76, -76, -77, -76, -77, -74, -77, -77, -77, -77, -77, -77, -75, -75.63025210084034, 2.69
D2, C4, -77, -76, -77, -74, -66, -73, -66, -66, -77, -76, -76, -66, -77, -66, -72, -72, -77, -72, -66, -76, -75, -66, -73, -73, -77, -72, -66, -66, -72, -76, -72, -66, -78, -78, -66, -72, -66, -74, -65, -72, -72, -72, -76, -73, -75, -65, -76, -76, -73, -77, -66, -72, -79, -72, -78, -78, -72, -77, -66, -78, -76, -76, -72, -74, -76, -74, -66, -66, -73, -73, -66, -73, -73, -66, -65, -74, -76, -74, -73, -73, -74, -74, -76, -76, -72, -66, -73, -77, -73, -77, -77, -77, -77, -77, -66, -77, -62, -77, -77, -73, -77, -66, -73, -74, -66, -67, -73, -71, -72, -73, -78, -66, -72, -78, -77, -72, -78, -71, -71, -72.58823529411765, 2.94
D2, 100, -67, -72, -66, -73, -66, -68, -69, -62, -74, -66, -68, -73, -72, -66, -62, -62, -68, -66, -68, -66, -68, -74, -66, -68, -68, -68, -73, -66, -73, -68, -72, -72, -66, -68, -68, -68, -68, -69, -68, -66, -68, -68, -69, -72, -68, -68, -72, -74, -73, -68, -67, -72, -69, -68, -68, -69, -68, -66, -66, -68, -68, -66, -68, -72, -66, -66, -68, -69, -68, -66, -68, -66, -68, -68, -68, -66, -68, -72, -68, -66, -72, -68, -73, -68, -68, -72, -73, -68, -66, -66, -73, -74, -68, -68, -68, -72, -68, -67, -72, -68, -66, -68, -73, -66, -68, -66, -68, -68, -68, -68, -72, -71, -71, -71, -69, -66, -69, -68, -68, -68.59663865546219, 3
100, Bed4, -62, -68, -62, -63, -62, -63, -63, -68, -63, -62, -68, -68, -68, -64, -70, -68, -64, -63, -63, -69, -64, -62, -62, -69, -63, -68, -64, -69, -68, -63, -64, -69, -68, -69, -68, -68, -63, -69, -63, -63, -63, -63, -63, -63, -62, -63, -64, -64, -68, -62, -63, -62, -64, -63, -68, -68, -63, -68, -62, -63, -63, -68, -68, -68, -63, -68, -68, -62, -63, -63, -76, -63, -61, -63, -69, -63, -62, -62, -62, -62, -61, -68, -68, -62, -63, -63, -69, -68, -62, -68, -64, -64, -64, -68, -62, -63, -63, -69, -63, -69, -63, -68, -62, -63, -63, -69, -68, -63, -68, -68, -68, -63, -63, -63, -68, -64, -63, -68, -68, -65.01680672268908, 2.31
100, E11, -66, -67, -66, -66, -65, -67, -66, -65, -65, -66, -65, -66, -65, -67, -66, -65, -66, -67, -66, -66, -65, -65, -65, -66, -66, -66, -66, -66, -65, -66, -66, -65, -66, -65, -66, -66, -66, -66, -67, -65, -64, -64, -65, -66, -65, -65, -65, -62, -66, -67, -67, -66, -65, -66, -66, -65, -65, -67, -65, -65, -66, -66, -66, -66, -67, -66, -66, -67, -65, -65, -66, -66, -65, -65, -66, -65, -65, -66, -65, -65, -65, -66, -66, -66, -64, -67, -66, -65, -66, -66, -65, -66, -66, -66, -66, -65, -67, -66, -64, -66, -67, -64, -66, -65, -67, -66, -66, -67, -67, -66, -66, -67, -66, -66, -66, -66, -66, -66, -65, -65.72268907563026, 3.22
100, Bed10, -77, -77, -70, -69, -76, -70, -69, -69, -69, -76, -69, -69, -70, -70, -77, -77, -70, -71, -77, -70, -70, -77, -70, -77, -77, -70, -70, -70, -70, -77, -69, -70, -70, -70, -70, -70, -70, -70, -70, -69, -77, -76, -70, -70, -77, -70, -69, -70, -79, -70, -69, -70, -69, -70, -70, -70, -70, -70, -77, -76, -70, -77, -76, -76, -70, -76, -76, -69, -69, -70, -70, -70, -69, -70, -76, -70, -77, -69, -70, -71, -70, -70, -71, -70, -70, -70, -70, -69, -76, -76, -70, -77, -75, -70, -75, -69, -71, -71, -75, -70, -71, -70, -76, -69, -76, -69, -70, -70, -69, -70, -70, -69, -76, -70, -78, -77, -76, -69, -68, -71.81512605042016, 4.05
100, D2, -71, -65, -65, -65, -67, -72, -65, -72, -68, -65, -66, -71, -65, -67, -71, -66, -71, -68, -72, -72, -66, -67, -65, -65, -72, -68, -67, -68, -71, -67, -73, -67, -65, -73, -67, -65, -65, -66, -72, -66, -68, -65, -71, -73, -73, -67, -67, -72, -67, -67, -67, -67, -67, -67, -65, -70, -65, -67, -67, -71, -71, -67, -67, -65, -71, -67, -70, -72, -67, -71, -65, -66, -64, -68, -65, -65, -70, -65, -65, -66, -71, -71, -67, -65, -71, -67, -65, -67, -65, -66, -71, -71, -70, -67, -67, -65, -71, -66, -70, -67, -72, -65, -70, -67, -67, -73, -65, -65, -71, -67, -71, -71, -66, -72, -65, -71, -67, -67, -67, -67.96638655462185, 3
E8, C9, -72, -68, -63, -77, -74, -77, -68, -68, -87, -68, -84, -63, -68, -77, -84, -72, -72, -69, -68, -63, -77, -68, -68, -75, -72, -64, -63, -64, -67, -64, -88, -72, -92, -67, -77, -72, -66, -68, -69, -63, -76, -83, -63, -69, -63, -68, -67, -63, -72, -63, -63, -76, -68, -68, -76, -73, -73, -73, -68, -69, -69, -83, -84, -84, -69, -78, -78, -68, -72, -77, -72, -67, -75, -73, -72, -63, -76, -64, -84, -76, -68, -77, -85, -67, -76, -76, -64, -76, -68, -68, -87, -64, -65, -65, -73, -77, -65, -81, -79, -68, -77, -77, -69, -68, -64, -64, -68, -85, -64, -88, -64, -89, -69, -69, -64, -81, -88, -69, -72.05084745762711, 3.4
E8, E10, -80, -70, -71, -70, -84, -71, -74, -69, -70, -70, -69, -70, -70, -70, -78, -71, -70, -79, -74, -80, -75, -69, -74, -68, -69, -71, -78, -80, -82, -80, -72, -68, -68, -73, -72, -69, -71, -81, -69, -68, -80, -72, -71, -73, -68, -71, -81, -72, -77, -71, -71, -77, -70, -72, -72, -68, -72, -68, -71, -80, -72, -78, -73, -79, -68, -70, -72, -72, -78, -71, -69, -70, -70, -79, -73, -75, -69, -73, -71, -70, -74, -74, -80, -72, -72, -79, -79, -83, -79, -71, -71, -71, -81, -71, -71, -80, -80, -71, -71, -74, -71, -82, -70, -72, -83, -71, -75, -72, -80, -84, -84, -74, -68, -73, -71, -80, -71, -71, -71, -73.5546218487395, 5.58
