anchorID, TransmitterID, POI, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, Avg, Distance
C4, b2, 5, -71, -72, -71, -69, -69, -69, -69, -70, -70, -70, -72, -71, -69, -69, -69, -69, -69, -71, -71, -71, -70, -72, -72, -71, -71, -71, -70, -69, -72, -72, -74, -72, -72, -72, -71, -71, -71, -71, -71, -73, -73, -73, -71, -71, -70, -71, -71, -71, -73, -73, -70, -71, -70, -70, -72, -73, -73, -70, -70, -70, -72, -74, -73, -73, -70, -71, -71, -71, -73, -74, -71, -71, -71, -71, -73, -73, -73, -70, -70, -71, -72, -72, -73, -74, -74, -70, -70, -71, -75, -75, -75, -72, -73, -73, -73, -71, -71, -72, -71, -71, -71, -70, -71, -71, -71, -74, -74, -71, -71, -71, -71, -71, -71, -71, -71, -71, -71, -72, -71, -71.3781512605042, 1.01
Bed4, b2, 5, -74, -76, -70, -70, -70, -73, -73, -71, -71, -72, -73, -72, -68, -68, -68, -72, -72, -68, -75, -76, -76, -68, -72, -69, -69, -76, -76, -72, -73, -73, -68, -68, -68, -74, -73, -69, -79, -74, -74, -72, -68, -68, -73, -72, -72, -68, -68, -72, -73, -73, -67, -67, -67, -72, -72, -72, -68, -66, -66, -66, -66, -73, -73, -73, -73, -73, -72, -72, -72, -72, -72, -72, -67, -67, -73, -72, -72, -67, -67, -72, -72, -72, -72, -67, -67, -72, -72, -73, -73, -67, -72, -72, -72, -72, -72, -72, -67, -67, -67, -67, -73, -73, -73, -73, -73, -73, -68, -74, -74, -74, -68, -74, -73, -73, -70, -69, -69, -70, -76, -71.10924369747899, 3.53
Bed10, b2, 5, -88, -89, -88, -82, -82, -82, -82, -82, -73, -71, -75, -71, -88, -88, -88, -88, -74, -87, -87, -71, -91, -76, -87, -86, -86, -86, -81, -71, -70, -82, -71, -71, -71, -71, -71, -71, -83, -83, -83, -86, -86, -86, -87, -85, -85, -85, -92, -92, -92, -92, -74, -74, -91, -86, -86, -86, -71, -70, -81, -90, -81, -88, -88, -91, -91, -71, -71, -71, -71, -71, -71, -74, -74, -74, -90, -90, -92, -85, -91, -89, -93, -93, -74, -74, -85, -92, -92, -92, -77, -77, -77, -77, -85, -85, -95, -95, -85, -85, -85, -92, -92, -92, -92, -92, -75, -70, -90, -90, -91, -93, -83, -92, -88, -92, -92, -92, -75, -75, -75, -83.01680672268908, 9.29
E14, b2, 5, -82, -89, -89, -89, -74, -74, -84, -75, -75, -75, -84, -84, -89, -86, -86, -83, -83, -83, -83, -87, -87, -86, -86, -81, -81, -86, -86, -76, -85, -85, -85, -85, -74, -74, -73, -73, -87, -88, -86, -85, -85, -75, -83, -84, -86, -86, -86, -87, -87, -85, -74, -74, -87, -86, -75, -71, -80, -88, -86, -86, -77, -74, -74, -84, -76, -89, -84, -84, -85, -85, -85, -85, -85, -88, -86, -85, -85, -75, -75, -71, -71, -89, -86, -84, -77, -71, -71, -71, -85, -85, -85, -74, -74, -86, -86, -86, -71, -71, -87, -87, -86, -86, -86, -74, -74, -87, -77, -71, -71, -85, -85, -71, -74, -88, -89, -87, -87, -87, -87, -81.80672268907563, 9.31
E15, b2, 6, -69, -74, -73, -73, -73, -77, -72, -72, -72, -79, -79, -74, -74, -85, -71, -71, -71, -72, -72, -72, -72, -72, -72, -72, -73, -73, -74, -86, -86, -72, -72, -72, -75, -75, -83, -83, -73, -75, -75, -77, -82, -82, -72, -72, -76, -75, -75, -82, -83, -83, -83, -75, -74, -84, -84, -72, -75, -74, -74, -83, -80, -80, -74, -74, -74, -74, -75, -75, -84, -84, -84, -71, -71, -85, -87, -87, -74, -74, -74, -88, -88, -73, -73, -74, -74, -81, -73, -74, -74, -74, -74, -82, -82, -73, -73, -74, -74, -75, -83, -83, -83, -73, -73, -82, -82, -82, -82, -82, -73, -72, -72, -72, -84, -83, -73, -73, -75, -82, -72, -76.61344537815125, 4.52
Bed2, b2, 6, -72, -74, -74, -79, -78, -78, -78, -78, -78, -75, -75, -75, -72, -72, -74, -74, -74, -74, -71, -75, -75, -76, -70, -70, -75, -75, -77, -77, -70, -71, -71, -77, -77, -78, -78, -71, -71, -77, -76, -76, -76, -76, -70, -70, -70, -75, -75, -75, -76, -76, -76, -76, -76, -70, -75, -76, -76, -76, -76, -76, -78, -78, -76, -76, -76, -77, -76, -76, -76, -71, -70, -79, -79, -76, -76, -71, -71, -71, -79, -79, -79, -70, -70, -70, -78, -78, -78, -77, -77, -76, -76, -76, -72, -70, -70, -75, -75, -77, -77, -70, -70, -70, -75, -71, -71, -71, -71, -75, -76, -70, -71, -75, -75, -76, -76, -76, -75, -75, -75, -74.58823529411765, 4.7
A2, b2, 6, -74, -76, -76, -73, -73, -89, -76, -73, -73, -73, -73, -89, -76, -76, -76, -76, -76, -90, -89, -76, -76, -73, -73, -89, -90, -90, -76, -76, -73, -73, -76, -76, -77, -77, -72, -72, -75, -78, -72, -72, -75, -78, -78, -78, -78, -73, -94, -89, -77, -73, -73, -73, -79, -79, -79, -79, -89, -89, -89, -76, -74, -74, -84, -77, -77, -74, -74, -74, -74, -82, -82, -82, -82, -81, -81, -77, -77, -74, -74, -74, -74, -74, -74, -74, -73, -74, -74, -74, -87, -76, -76, -74, -89, -76, -76, -76, -76, -76, -76, -76, -86, -86, -76, -77, -77, -77, -88, -88, -88, -76, -76, -73, -87, -77, -73, -74, -74, -74, -90, -77.95798319327731, 2.19
C4, b2, 6, -71, -71, -75, -78, -76, -76, -73, -73, -73, -73, -74, -82, -73, -73, -74, -74, -74, -74, -74, -73, -73, -73, -74, -74, -82, -84, -72, -72, -73, -74, -82, -73, -73, -73, -82, -84, -84, -72, -72, -72, -70, -70, -78, -78, -78, -78, -69, -69, -69, -70, -76, -77, -71, -71, -71, -71, -71, -71, -70, -69, -69, -77, -71, -71, -71, -71, -81, -80, -73, -72, -71, -72, -80, -81, -80, -72, -72, -72, -72, -72, -80, -81, -81, -72, -72, -72, -72, -71, -81, -81, -70, -70, -81, -73, -72, -71, -80, -80, -80, -80, -80, -80, -81, -72, -72, -72, -72, -72, -81, -72, -70, -70, -70, -81, -81, -73, -72, -71, -77, -74.52100840336135, 1.18
Bed4, b2, 6, -74, -74, -75, -67, -82, -82, -82, -74, -74, -75, -75, -70, -78, -79, -79, -74, -74, -74, -70, -80, -80, -74, -74, -70, -70, -77, -74, -73, -73, -73, -73, -73, -74, -69, -69, -68, -68, -78, -78, -78, -73, -70, -70, -70, -89, -91, -76, -67, -68, -68, -75, -76, -76, -76, -68, -87, -75, -75, -75, -70, -70, -73, -73, -73, -69, -69, -79, -73, -73, -73, -73, -73, -73, -71, -71, -79, -78, -73, -73, -73, -71, -71, -71, -71, -74, -73, -71, -77, -77, -76, -73, -73, -74, -74, -72, -72, -78, -73, -73, -71, -71, -75, -77, -73, -70, -70, -76, -76, -76, -73, -72, -72, -72, -72, -73, -73, -73, -70, -75, -73.85714285714286, 2.37
Bed10, b2, 6, -67, -72, -64, -63, -68, -68, -68, -62, -62, -73, -77, -77, -62, -62, -64, -64, -68, -62, -63, -63, -63, -77, -61, -62, -61, -61, -69, -69, -62, -62, -73, -77, -68, -68, -62, -62, -73, -73, -65, -65, -65, -65, -65, -62, -73, -69, -76, -76, -62, -62, -73, -64, -64, -64, -67, -76, -68, -71, -72, -64, -64, -64, -64, -62, -62, -62, -62, -68, -68, -68, -68, -68, -65, -64, -64, -64, -64, -64, -73, -73, -64, -64, -69, -77, -77, -77, -64, -64, -69, -69, -69, -78, -78, -78, -64, -64, -65, -70, -70, -63, -64, -64, -64, -69, -72, -64, -64, -66, -66, -62, -62, -65, -65, -65, -65, -68, -68, -63, -63, -66.91596638655462, 8.31
E14, b2, 6, -71, -83, -83, -83, -83, -71, -69, -69, -69, -68, -73, -71, -77, -77, -70, -80, -83, -68, -65, -65, -71, -75, -75, -75, -75, -79, -80, -74, -74, -74, -69, -69, -80, -80, -80, -82, -81, -81, -69, -70, -71, -75, -70, -78, -69, -70, -69, -69, -69, -72, -72, -71, -70, -73, -73, -78, -78, -82, -68, -71, -71, -78, -79, -79, -79, -79, -84, -74, -74, -65, -70, -70, -70, -79, -79, -79, -69, -79, -70, -85, -69, -78, -68, -68, -81, -70, -69, -69, -69, -70, -70, -75, -71, -69, -69, -70, -71, -70, -79, -79, -74, -71, -71, -69, -69, -68, -68, -69, -69, -69, -71, -71, -77, -79, -69, -85, -85, -68, -80, -73.67226890756302, 8.79
E15, b2, 7, -72, -72, -72, -72, -73, -73, -73, -73, -74, -69, -70, -70, -70, -70, -70, -76, -76, -70, -70, -69, -75, -75, -75, -70, -70, -71, -70, -70, -70, -70, -77, -77, -77, -70, -71, -70, -70, -70, -70, -71, -72, -69, -71, -71, -74, -82, -90, -69, -69, -68, -72, -85, -85, -72, -71, -71, -71, -72, -72, -72, -75, -77, -75, -69, -69, -69, -70, -70, -72, -71, -77, -77, -71, -71, -71, -78, -78, -78, -78, -72, -72, -71, -71, -78, -78, -72, -71, -71, -74, -78, -74, -74, -74, -74, -74, -72, -71, -71, -71, -79, -71, -71, -72, -72, -72, -82, -72, -72, -73, -72, -72, -70, -77, -76, -72, -72, -72, -71, -71, -72.8655462184874, 4.57
Bed2, b2, 7, -81, -81, -77, -74, -85, -86, -86, -77, -74, -74, -82, -78, -80, -80, -71, -82, -82, -83, -83, -86, -81, -76, -73, -73, -74, -87, -76, -76, -76, -74, -89, -81, -78, -75, -76, -77, -77, -71, -72, -72, -80, -80, -71, -71, -70, -75, -76, -76, -76, -76, -80, -80, -73, -73, -80, -80, -73, -72, -79, -84, -87, -71, -71, -71, -71, -71, -81, -82, -78, -77, -73, -73, -84, -78, -78, -78, -78, -73, -84, -83, -78, -77, -78, -73, -87, -77, -77, -73, -74, -84, -84, -78, -78, -78, -78, -74, -74, -74, -85, -85, -85, -74, -85, -85, -78, -78, -74, -74, -85, -85, -85, -73, -73, -73, -85, -77, -78, -77, -74, -77.87394957983193, 5.19
A2, b2, 7, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -71, -80, -81, -81, -81, -71, -71, -71, -71, -81, -77, -77, -71, -71, -80, -80, -80, -80, -71, -71, -71, -71, -77, -77, -77, -77, -77, -71, -71, -80, -80, -80, -80, -71, -79, -85, -81, -71, -71, -79, -78, -80, -78, -71, -71, -71, -79, -79, -79, -79, -78, -70, -79, -79, -82, -72, -72, -72, -72, -72, -93, -72, -72, -72, -96, -96, -72, -72, -77, -77, -78, -78, -78, -72, -72, -76, -76, -76, -76, -76, -76, -72, -72, -72, -76, -76, -76, -76, -76, -77, -77, -77, -77, -78, -78, -78, -72, -73, -72, -77, -77, -93, -97, -98, -97, -97, -72, -72, -72, -77.19327731092437, 3.03
C4, b2, 7, -78, -74, -69, -68, -68, -71, -71, -73, -73, -68, -68, -71, -73, -73, -68, -68, -72, -72, -73, -73, -73, -73, -73, -69, -69, -71, -73, -73, -73, -73, -73, -73, -68, -72, -72, -71, -73, -73, -72, -72, -69, -72, -72, -72, -68, -68, -71, -73, -73, -72, -72, -68, -72, -72, -72, -72, -68, -68, -68, -71, -72, -68, -68, -71, -71, -73, -73, -73, -72, -72, -68, -68, -71, -71, -72, -73, -68, -68, -68, -71, -71, -73, -72, -72, -68, -72, -72, -72, -72, -72, -68, -68, -68, -71, -72, -73, -73, -73, -68, -70, -70, -72, -68, -71, -71, -72, -72, -71, -71, -72, -72, -74, -68, -68, -72, -70, -72, -71, -68, -71.02521008403362, 2.04
Bed4, b2, 7, -71, -70, -70, -75, -75, -73, -73, -73, -73, -75, -72, -72, -72, -72, -72, -72, -79, -72, -72, -70, -72, -72, -72, -78, -71, -72, -70, -70, -70, -78, -76, -76, -71, -70, -70, -77, -77, -77, -75, -76, -72, -68, -77, -77, -79, -69, -76, -75, -70, -69, -69, -77, -77, -71, -71, -71, -77, -77, -71, -69, -70, -70, -76, -76, -71, -70, -70, -69, -69, -69, -74, -71, -71, -69, -69, -70, -74, -76, -76, -71, -70, -70, -74, -76, -71, -70, -70, -74, -75, -78, -78, -71, -70, -71, -71, -71, -71, -75, -71, -71, -69, -69, -76, -76, -76, -70, -70, -70, -71, -71, -69, -69, -69, -76, -76, -71, -69, -69, -75, -72.47899159663865, 1.53
Bed10, b2, 7, -62, -69, -69, -60, -61, -62, -62, -71, -61, -61, -72, -77, -77, -60, -60, -60, -60, -60, -58, -58, -60, -62, -61, -62, -62, -70, -74, -63, -70, -70, -69, -63, -72, -62, -62, -71, -71, -61, -63, -63, -64, -64, -71, -61, -61, -61, -61, -71, -71, -62, -60, -73, -74, -64, -62, -61, -62, -61, -72, -72, -71, -71, -62, -66, -64, -65, -65, -62, -62, -72, -62, -62, -61, -60, -60, -74, -64, -64, -62, -61, -73, -63, -63, -63, -70, -70, -63, -63, -62, -62, -61, -65, -65, -64, -64, -72, -61, -61, -71, -65, -65, -73, -72, -63, -62, -63, -61, -69, -60, -64, -64, -62, -72, -62, -62, -62, -61, -64, -64, -64.83193277310924, 7.44
E14, b2, 7, -74, -66, -75, -66, -66, -66, -66, -75, -67, -75, -67, -68, -68, -77, -77, -77, -65, -66, -66, -69, -69, -77, -77, -77, -68, -69, -65, -65, -65, -65, -68, -77, -69, -76, -69, -69, -69, -69, -69, -69, -66, -69, -77, -65, -65, -76, -76, -68, -69, -68, -68, -68, -68, -68, -69, -78, -77, -67, -67, -70, -70, -69, -69, -77, -77, -68, -69, -69, -69, -69, -69, -68, -71, -71, -78, -76, -67, -66, -70, -79, -79, -75, -75, -71, -67, -70, -70, -66, -66, -66, -79, -70, -65, -66, -66, -66, -67, -67, -70, -70, -70, -75, -66, -66, -78, -78, -70, -66, -66, -66, -75, -66, -70, -68, -70, -75, -75, -75, -79, -70.26890756302521, 8.07
E15, b2, 8, -77, -77, -79, -76, -76, -76, -75, -83, -79, -80, -80, -78, -78, -78, -75, -75, -81, -82, -79, -82, -82, -75, -77, -74, -77, -76, -75, -75, -79, -79, -77, -76, -77, -77, -75, -78, -79, -75, -74, -74, -74, -79, -80, -80, -76, -76, -75, -75, -75, -80, -80, -77, -75, -75, -75, -75, -75, -75, -75, -81, -77, -77, -77, -75, -75, -75, -75, -75, -77, -75, -75, -75, -78, -78, -78, -75, -81, -81, -80, -79, -79, -75, -81, -81, -81, -81, -75, -80, -80, -80, -80, -80, -80, -75, -75, -75, -75, -81, -81, -80, -75, -80, -81, -80, -81, -81, -76, -75, -79, -79, -80, -80, -75, -75, -75, -80, -80, -80, -81, -77.61344537815125, 4.85
Bed2, b2, 8, -75, -75, -81, -81, -82, -81, -81, -76, -76, -81, -81, -81, -81, -76, -76, -76, -76, -81, -81, -76, -76, -76, -76, -76, -82, -76, -75, -84, -83, -82, -82, -76, -75, -76, -76, -81, -80, -76, -76, -82, -82, -82, -76, -76, -76, -76, -76, -81, -76, -76, -76, -76, -76, -83, -81, -81, -76, -82, -82, -81, -81, -83, -83, -75, -90, -90, -90, -81, -75, -75, -76, -82, -83, -85, -75, -76, -86, -85, -85, -76, -76, -76, -76, -84, -84, -86, -86, -85, -85, -75, -76, -79, -78, -85, -85, -85, -85, -87, -82, -81, -76, -76, -76, -76, -83, -86, -76, -76, -92, -89, -86, -86, -86, -76, -89, -87, -87, -85, -85, -80.26890756302521, 6.04
A2, b2, 8, -75, -89, -89, -76, -76, -76, -87, -87, -87, -76, -76, -75, -75, -88, -91, -91, -76, -77, -88, -88, -88, -79, -79, -79, -78, -91, -90, -80, -79, -89, -89, -89, -80, -78, -78, -78, -90, -79, -79, -79, -79, -79, -86, -88, -88, -76, -75, -75, -76, -90, -89, -89, -78, -78, -78, -78, -76, -87, -92, -92, -92, -92, -75, -88, -89, -92, -92, -76, -73, -74, -74, -74, -76, -76, -74, -74, -74, -74, -74, -74, -73, -73, -73, -73, -73, -77, -77, -76, -74, -74, -74, -74, -74, -74, -76, -75, -73, -74, -74, -74, -74, -74, -74, -76, -77, -76, -74, -74, -74, -76, -77, -74, -73, -74, -98, -76, -76, -74, -77, -79.52100840336135, 4.35
C4, b2, 8, -70, -70, -83, -85, -71, -75, -75, -88, -88, -88, -72, -72, -78, -73, -74, -74, -75, -74, -74, -74, -74, -75, -74, -85, -85, -85, -85, -74, -75, -75, -85, -85, -85, -73, -73, -75, -75, -85, -73, -73, -74, -75, -85, -85, -73, -74, -75, -85, -73, -74, -75, -85, -85, -71, -73, -76, -76, -87, -87, -87, -73, -76, -76, -87, -86, -73, -73, -76, -87, -86, -86, -73, -75, -75, -86, -86, -74, -72, -76, -87, -87, -73, -73, -76, -77, -77, -77, -73, -73, -73, -73, -75, -76, -87, -87, -87, -73, -73, -73, -87, -86, -86, -86, -73, -73, -73, -73, -76, -76, -88, -87, -87, -87, -73, -73, -76, -75, -75, -87, -78.31932773109244, 3.4
Bed4, b2, 8, -65, -66, -69, -69, -64, -64, -66, -69, -70, -70, -70, -66, -71, -71, -71, -70, -70, -65, -65, -65, -67, -69, -64, -64, -67, -67, -70, -64, -64, -64, -66, -67, -69, -69, -69, -65, -65, -65, -65, -67, -67, -70, -70, -63, -67, -67, -69, -69, -69, -66, -67, -70, -69, -64, -67, -68, -72, -72, -66, -65, -65, -66, -67, -67, -71, -71, -71, -64, -64, -67, -67, -67, -67, -70, -70, -65, -65, -66, -70, -70, -70, -65, -65, -65, -66, -67, -70, -70, -70, -66, -65, -68, -70, -71, -70, -70, -65, -65, -65, -70, -70, -65, -65, -67, -71, -70, -70, -70, -64, -64, -66, -66, -66, -70, -70, -70, -71, -71, -71, -67.56302521008404, 0.67
Bed10, b2, 8, -71, -64, -64, -64, -71, -72, -64, -73, -78, -64, -64, -64, -73, -74, -74, -72, -72, -63, -63, -65, -65, -65, -65, -73, -64, -72, -73, -63, -63, -64, -72, -63, -63, -65, -72, -64, -73, -64, -66, -66, -66, -74, -74, -63, -63, -63, -63, -64, -62, -73, -64, -64, -64, -63, -64, -65, -65, -73, -64, -63, -63, -63, -63, -64, -73, -63, -63, -73, -73, -74, -64, -64, -63, -63, -74, -73, -65, -64, -64, -64, -65, -73, -65, -74, -63, -63, -63, -73, -73, -73, -73, -64, -65, -72, -65, -65, -65, -63, -63, -63, -64, -64, -64, -64, -64, -73, -64, -73, -73, -73, -62, -62, -72, -73, -64, -64, -64, -65, -71, -66.92436974789916, 6.08
E14, b2, 8, -76, -76, -76, -76, -80, -75, -77, -79, -79, -88, -87, -87, -86, -86, -87, -69, -69, -78, -78, -78, -86, -86, -68, -68, -78, -86, -86, -68, -68, -89, -79, -79, -79, -79, -82, -86, -86, -67, -67, -92, -92, -86, -67, -67, -67, -88, -90, -89, -77, -67, -67, -67, -89, -92, -80, -90, -77, -77, -77, -77, -84, -85, -67, -75, -75, -75, -80, -85, -77, -67, -78, -85, -85, -85, -86, -86, -76, -78, -89, -89, -89, -86, -82, -77, -86, -67, -67, -67, -86, -84, -78, -77, -77, -77, -92, -82, -74, -76, -67, -67, -67, -83, -68, -75, -66, -90, -89, -71, -75, -75, -67, -67, -67, -67, -67, -67, -67, -77, -83, -78.16806722689076, 6.95
E15, b2, 9, -83, -83, -83, -66, -67, -65, -75, -75, -75, -75, -66, -76, -80, -80, -65, -66, -67, -72, -73, -73, -79, -79, -67, -67, -73, -73, -73, -67, -73, -77, -82, -82, -67, -67, -74, -74, -74, -81, -82, -82, -66, -74, -74, -74, -74, -67, -67, -74, -84, -80, -80, -66, -66, -67, -67, -76, -82, -66, -66, -75, -85, -85, -85, -85, -66, -66, -67, -67, -84, -86, -86, -86, -86, -67, -75, -76, -76, -83, -83, -66, -75, -84, -82, -82, -66, -75, -76, -76, -82, -82, -82, -82, -82, -85, -66, -67, -67, -84, -83, -66, -76, -76, -76, -76, -76, -67, -67, -73, -73, -82, -79, -79, -66, -66, -66, -80, -80, -79, -79, -74.98319327731092, 5.5
Bed2, b2, 9, -79, -79, -79, -81, -81, -67, -68, -79, -78, -78, -64, -82, -82, -72, -74, -74, -68, -73, -73, -72, -72, -68, -68, -73, -73, -73, -73, -69, -73, -73, -72, -73, -67, -68, -74, -73, -73, -72, -72, -67, -73, -73, -72, -72, -68, -73, -73, -72, -72, -72, -67, -73, -72, -72, -68, -69, -73, -73, -73, -73, -72, -68, -69, -73, -73, -73, -72, -72, -68, -68, -73, -72, -73, -68, -68, -68, -73, -73, -73, -72, -68, -68, -68, -73, -73, -72, -72, -73, -73, -73, -68, -73, -73, -72, -72, -68, -68, -73, -72, -72, -72, -68, -68, -68, -68, -73, -73, -73, -73, -68, -68, -74, -74, -74, -73, -73, -73, -67, -73, -71.9327731092437, 7.05
A2, b2, 9, -82, -81, -81, -81, -71, -71, -80, -80, -80, -79, -79, -79, -72, -72, -80, -79, -79, -79, -79, -71, -72, -72, -80, -80, -80, -80, -80, -79, -79, -71, -80, -80, -81, -81, -81, -71, -80, -79, -79, -79, -79, -71, -71, -79, -79, -78, -78, -78, -78, -78, -71, -71, -71, -71, -79, -78, -78, -79, -78, -78, -79, -79, -79, -79, -78, -78, -78, -70, -78, -79, -78, -70, -70, -70, -78, -78, -78, -78, -78, -78, -78, -78, -71, -78, -78, -78, -78, -78, -78, -78, -70, -78, -74, -74, -74, -70, -78, -74, -77, -77, -77, -70, -71, -71, -78, -78, -78, -78, -78, -70, -78, -78, -79, -79, -70, -71, -71, -71, -74, -76.58823529411765, 5.62
C4, b2, 9, -70, -82, -82, -82, -86, -86, -71, -82, -85, -85, -85, -85, -85, -84, -85, -85, -85, -71, -82, -84, -85, -85, -86, -86, -85, -85, -85, -85, -86, -86, -86, -86, -86, -68, -68, -68, -68, -79, -81, -81, -82, -70, -82, -81, -77, -85, -85, -85, -70, -81, -81, -86, -86, -70, -81, -81, -80, -88, -88, -87, -87, -70, -80, -80, -85, -85, -85, -70, -81, -81, -81, -81, -82, -82, -70, -70, -70, -81, -82, -82, -82, -70, -70, -70, -81, -84, -84, -70, -81, -81, -85, -85, -70, -82, -81, -85, -86, -86, -70, -81, -85, -86, -71, -71, -81, -85, -70, -70, -70, -82, -83, -83, -70, -70, -70, -81, -81, -81, -81, -80.10924369747899, 4.67
Bed4, b2, 9, -57, -61, -67, -66, -66, -57, -60, -59, -59, -62, -62, -67, -59, -63, -63, -64, -67, -67, -67, -67, -60, -59, -59, -59, -67, -60, -60, -60, -65, -65, -68, -67, -67, -61, -65, -65, -65, -57, -61, -61, -66, -58, -57, -64, -64, -64, -68, -59, -59, -63, -67, -67, -60, -60, -63, -63, -63, -67, -60, -60, -63, -63, -67, -60, -60, -60, -60, -59, -64, -68, -67, -59, -64, -64, -67, -59, -59, -67, -60, -58, -63, -63, -63, -67, -68, -60, -60, -63, -67, -67, -59, -64, -64, -67, -67, -67, -67, -61, -62, -62, -62, -67, -66, -66, -57, -61, -66, -66, -58, -57, -61, -61, -61, -66, -66, -66, -58, -57, -61, -62.81512605042017, 1.38
Bed10, b2, 9, -77, -77, -67, -76, -76, -60, -60, -69, -70, -78, -74, -66, -60, -60, -79, -68, -74, -59, -59, -68, -68, -66, -69, -69, -60, -71, -75, -61, -61, -72, -72, -66, -66, -75, -75, -75, -61, -72, -75, -75, -75, -76, -66, -66, -60, -69, -68, -81, -76, -76, -59, -61, -60, -73, -66, -67, -67, -60, -60, -69, -68, -68, -71, -74, -74, -60, -60, -78, -70, -70, -70, -61, -60, -59, -59, -59, -66, -66, -59, -59, -69, -78, -68, -66, -66, -66, -61, -69, -69, -66, -66, -59, -68, -68, -77, -78, -70, -66, -66, -68, -60, -78, -78, -70, -69, -69, -75, -75, -60, -68, -68, -79, -75, -75, -75, -72, -75, -74, -66, -68.50420168067227, 4.8
E14, b2, 9, -86, -79, -85, -76, -76, -85, -85, -85, -80, -80, -70, -85, -66, -66, -70, -87, -87, -67, -66, -78, -78, -70, -70, -86, -86, -86, -86, -67, -79, -79, -85, -85, -66, -66, -69, -69, -78, -78, -66, -66, -69, -86, -86, -67, -78, -71, -77, -77, -76, -75, -70, -71, -85, -85, -66, -66, -66, -84, -85, -85, -66, -78, -78, -86, -86, -71, -80, -80, -80, -78, -78, -70, -70, -85, -85, -85, -85, -85, -66, -76, -71, -71, -71, -76, -76, -76, -80, -84, -84, -67, -67, -71, -71, -86, -84, -67, -67, -85, -85, -66, -79, -80, -80, -85, -85, -67, -76, -68, -68, -70, -81, -77, -75, -75, -67, -66, -66, -76, -86, -76.46218487394958, 6.06
E15, b2, 10, -76, -79, -73, -74, -77, -76, -76, -80, -76, -74, -73, -76, -82, -77, -74, -75, -77, -76, -76, -76, -81, -81, -81, -74, -74, -74, -76, -78, -80, -77, -74, -74, -74, -77, -80, -80, -80, -76, -81, -81, -75, -74, -77, -77, -80, -81, -81, -75, -77, -77, -80, -80, -79, -75, -74, -77, -80, -80, -80, -74, -74, -77, -80, -74, -74, -77, -77, -77, -80, -80, -80, -74, -76, -77, -81, -81, -80, -74, -79, -79, -78, -78, -84, -74, -75, -74, -78, -78, -77, -77, -77, -77, -77, -74, -77, -77, -77, -80, -74, -74, -77, -80, -80, -74, -77, -81, -81, -74, -74, -77, -78, -77, -81, -81, -80, -74, -77, -77, -80, -77.28571428571429, 6.4
