anchorID, TransmitterID, POI, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, Avg, Distance
Bed2, b2, 10, -76, -82, -80, -83, -83, -80, -80, -80, -88, -88, -88, -88, -80, -82, -80, -81, -77, -77, -77, -86, -81, -81, -88, -84, -84, -84, -95, -92, -83, -87, -86, -86, -82, -82, -90, -87, -88, -83, -87, -89, -89, -89, -89, -84, -86, -86, -84, -83, -91, -86, -85, -84, -84, -85, -88, -88, -86, -86, -83, -83, -87, -87, -85, -86, -86, -86, -86, -86, -84, -84, -91, -91, -91, -91, -91, -85, -82, -83, -83, -85, -84, -84, -84, -84, -84, -84, -86, -86, -86, -88, -94, -92, -91, -85, -85, -86, -86, -92, -92, -85, -85, -85, -85, -88, -85, -91, -91, -86, -86, -85, -91, -86, -86, -84, -83, -83, -83, -85, -85, -85.50420168067227, 8.2
A2, b2, 10, -73, -73, -73, -77, -77, -78, -72, -76, -76, -76, -80, -73, -77, -77, -79, -80, -80, -82, -73, -73, -77, -77, -76, -76, -79, -73, -73, -77, -79, -78, -73, -77, -78, -78, -73, -78, -78, -78, -79, -73, -73, -73, -78, -78, -78, -73, -73, -78, -78, -78, -74, -73, -76, -80, -80, -74, -74, -76, -76, -76, -76, -76, -81, -80, -73, -77, -77, -80, -82, -80, -73, -76, -76, -77, -77, -78, -73, -73, -73, -73, -73, -77, -79, -77, -77, -73, -72, -72, -72, -78, -78, -73, -73, -73, -73, -73, -77, -77, -77, -73, -73, -77, -77, -77, -77, -77, -72, -78, -78, -78, -78, -77, -73, -73, -73, -77, -77, -77, -73, -76, 6.98
C4, b2, 10, -77, -78, -92, -77, -77, -77, -77, -77, -78, -92, -92, -92, -76, -76, -77, -91, -89, -91, -74, -74, -78, -93, -79, -80, -80, -92, -78, -78, -78, -78, -78, -91, -91, -79, -79, -79, -78, -78, -78, -78, -92, -93, -78, -78, -78, -78, -92, -92, -79, -79, -78, -78, -78, -78, -78, -79, -79, -78, -78, -78, -78, -79, -78, -79, -78, -96, -94, -78, -78, -78, -78, -94, -94, -78, -78, -78, -78, -92, -77, -78, -78, -78, -96, -95, -95, -78, -78, -78, -78, -78, -95, -95, -78, -78, -74, -74, -92, -90, -90, -91, -91, -78, -79, -78, -79, -93, -74, -74, -80, -89, -89, -76, -77, -77, -78, -77, -90, -89, -90, -82.0672268907563, 6.04
Bed4, b2, 10, -72, -72, -83, -68, -68, -72, -84, -85, -68, -68, -72, -84, -85, -85, -68, -68, -68, -68, -68, -82, -79, -78, -69, -73, -73, -73, -81, -81, -81, -68, -68, -72, -72, -72, -68, -69, -71, -71, -72, -80, -80, -81, -81, -68, -68, -81, -80, -81, -77, -77, -68, -68, -68, -71, -72, -81, -68, -69, -69, -71, -71, -71, -68, -71, -71, -79, -77, -77, -69, -72, -81, -80, -80, -80, -80, -68, -68, -72, -72, -80, -68, -72, -81, -81, -68, -68, -71, -71, -80, -80, -68, -71, -71, -71, -79, -80, -68, -71, -71, -81, -68, -71, -80, -80, -81, -81, -81, -81, -71, -71, -80, -79, -80, -80, -80, -69, -71, -81, -82, -74.47899159663865, 2.67
Bed10, b2, 10, -71, -60, -63, -64, -64, -65, -59, -59, -60, -70, -61, -58, -68, -69, -61, -61, -61, -61, -69, -61, -61, -61, -69, -70, -70, -61, -61, -70, -61, -71, -71, -60, -60, -61, -61, -70, -62, -61, -61, -61, -62, -69, -69, -62, -62, -69, -69, -70, -61, -61, -61, -61, -61, -61, -61, -71, -62, -61, -61, -70, -71, -61, -61, -63, -62, -70, -61, -61, -62, -71, -61, -62, -71, -62, -61, -62, -62, -62, -63, -62, -62, -62, -62, -65, -63, -63, -61, -61, -65, -73, -73, -61, -62, -63, -63, -72, -61, -61, -73, -63, -63, -63, -63, -62, -72, -72, -63, -63, -63, -62, -62, -63, -72, -67, -63, -70, -69, -68, -68, -64.2016806722689, 3.44
E14, b2, 10, -70, -70, -72, -71, -69, -82, -82, -72, -62, -70, -69, -70, -70, -71, -62, -62, -70, -78, -79, -79, -79, -79, -71, -77, -78, -74, -73, -73, -73, -63, -62, -80, -80, -89, -63, -63, -79, -79, -69, -69, -69, -69, -69, -70, -70, -83, -83, -62, -62, -77, -77, -77, -77, -77, -63, -71, -72, -72, -72, -72, -64, -70, -78, -78, -62, -62, -72, -62, -70, -70, -70, -63, -72, -72, -72, -72, -72, -72, -69, -69, -69, -69, -69, -69, -70, -70, -70, -70, -63, -72, -72, -72, -69, -85, -85, -63, -63, -63, -63, -63, -63, -63, -63, -72, -80, -70, -70, -63, -63, -72, -72, -68, -68, -68, -63, -72, -82, -82, -82, -71.11764705882354, 5.27
E15, b2, 11, -78, -78, -78, -81, -83, -83, -86, -86, -91, -78, -78, -82, -82, -83, -86, -86, -78, -78, -80, -80, -80, -86, -86, -79, -86, -84, -84, -79, -79, -87, -86, -87, -87, -87, -87, -77, -77, -82, -82, -93, -92, -92, -92, -92, -83, -84, -84, -92, -92, -91, -78, -78, -84, -84, -85, -91, -90, -90, -77, -83, -85, -85, -85, -85, -88, -88, -78, -78, -87, -87, -87, -87, -87, -87, -87, -89, -89, -78, -80, -85, -85, -85, -90, -79, -79, -88, -90, -78, -78, -78, -88, -88, -88, -91, -91, -79, -79, -78, -89, -89, -92, -90, -89, -74, -83, -83, -87, -87, -78, -85, -85, -92, -78, -79, -86, -86, -90, -89, -90, -84.52941176470588, 6.82
Bed2, b2, 11, -82, -82, -81, -81, -81, -81, -83, -82, -82, -82, -82, -82, -81, -80, -80, -80, -80, -82, -82, -77, -77, -77, -77, -80, -80, -80, -80, -80, -87, -90, -90, -90, -90, -90, -87, -91, -91, -91, -91, -88, -86, -88, -89, -89, -89, -89, -89, -88, -87, -87, -90, -87, -88, -88, -88, -88, -86, -86, -88, -88, -88, -88, -89, -89, -89, -86, -86, -87, -88, -88, -89, -89, -89, -87, -87, -89, -88, -88, -88, -88, -87, -88, -88, -89, -89, -89, -89, -86, -86, -86, -86, -86, -86, -86, -87, -87, -87, -89, -88, -86, -86, -86, -86, -88, -87, -88, -86, -86, -86, -88, -88, -88, -86, -86, -86, -86, -86, -86, -86, -86.03361344537815, 8.86
A2, b2, 11, -90, -78, -78, -78, -89, -88, -89, -74, -74, -99, -88, -88, -88, -94, -86, -86, -77, -90, -90, -88, -88, -77, -88, -88, -86, -78, -77, -90, -90, -90, -87, -78, -78, -90, -89, -90, -85, -89, -89, -78, -90, -90, -91, -87, -87, -87, -88, -90, -89, -89, -88, -88, -88, -88, -76, -77, -89, -89, -89, -77, -77, -91, -87, -87, -77, -93, -93, -90, -92, -88, -77, -89, -90, -89, -89, -89, -77, -78, -91, -91, -87, -77, -78, -78, -78, -95, -95, -92, -91, -90, -90, -90, -79, -92, -92, -92, -91, -80, -80, -91, -91, -93, -93, -79, -91, -92, -92, -92, -92, -92, -79, -79, -79, -79, -80, -80, -96, -93, -89, -86.45378151260505, 8.0
C4, b2, 11, -85, -88, -89, -92, -92, -92, -84, -84, -84, -88, -89, -98, -98, -86, -86, -86, -87, -86, -86, -86, -86, -86, -85, -85, -85, -86, -86, -86, -86, -85, -85, -86, -94, -94, -80, -83, -83, -83, -83, -83, -85, -84, -84, -85, -85, -85, -96, -96, -96, -86, -86, -87, -87, -86, -86, -85, -92, -92, -98, -98, -98, -88, -85, -86, -87, -94, -92, -92, -84, -85, -85, -85, -85, -85, -85, -86, -85, -94, -94, -85, -85, -86, -86, -95, -95, -84, -84, -84, -86, -85, -93, -93, -86, -86, -86, -91, -92, -80, -84, -84, -86, -86, -86, -86, -84, -84, -85, -85, -86, -93, -92, -90, -83, -83, -83, -83, -83, -83, -86, -87.28571428571429, 7.15
Bed4, b2, 11, -75, -75, -78, -77, -77, -77, -77, -82, -74, -75, -75, -76, -76, -76, -81, -81, -74, -76, -76, -82, -81, -81, -81, -81, -76, -77, -77, -74, -76, -76, -75, -76, -76, -81, -75, -75, -75, -75, -80, -80, -74, -75, -75, -75, -81, -80, -80, -74, -74, -74, -74, -74, -75, -75, -80, -80, -80, -80, -74, -75, -74, -74, -80, -73, -74, -75, -75, -75, -75, -80, -73, -73, -75, -76, -80, -80, -80, -79, -73, -73, -75, -75, -75, -80, -80, -80, -80, -73, -75, -75, -80, -74, -74, -74, -74, -80, -74, -74, -73, -79, -79, -74, -74, -74, -74, -80, -80, -80, -73, -73, -74, -74, -80, -80, -80, -74, -74, -75, -75, -76.5126050420168, 3.86
Bed10, b2, 11, -69, -69, -63, -63, -64, -72, -64, -69, -63, -63, -63, -62, -60, -61, -70, -71, -75, -75, -63, -60, -60, -60, -73, -73, -73, -70, -64, -64, -64, -63, -64, -63, -61, -60, -63, -63, -63, -63, -62, -62, -61, -63, -63, -63, -63, -63, -63, -63, -61, -61, -63, -63, -69, -69, -69, -60, -61, -65, -75, -61, -61, -61, -64, -63, -61, -61, -65, -63, -64, -61, -70, -74, -65, -65, -65, -64, -64, -64, -64, -73, -73, -70, -70, -65, -64, -64, -61, -61, -75, -73, -64, -63, -62, -60, -60, -73, -73, -69, -60, -65, -64, -70, -70, -61, -74, -74, -73, -64, -73, -73, -73, -64, -63, -73, -64, -61, -64, -64, -73, -65.52941176470588, 2.38
E14, b2, 11, -79, -73, -73, -73, -69, -68, -68, -72, -72, -72, -69, -69, -84, -84, -92, -70, -79, -85, -85, -85, -91, -91, -69, -78, -77, -77, -77, -77, -75, -70, -70, -70, -79, -79, -76, -77, -80, -94, -94, -94, -85, -85, -85, -79, -64, -62, -71, -70, -68, -68, -68, -75, -63, -64, -79, -70, -70, -70, -64, -63, -64, -71, -70, -80, -80, -80, -73, -85, -78, -70, -92, -89, -80, -80, -64, -70, -69, -69, -91, -91, -64, -71, -70, -70, -74, -74, -74, -69, -69, -69, -69, -66, -69, -69, -69, -93, -91, -91, -69, -69, -69, -82, -82, -78, -78, -91, -76, -76, -69, -90, -66, -69, -70, -90, -82, -82, -82, -82, -69, -75.85714285714286, 4.25
E15, b2, 12, -89, -94, -94, -88, -89, -95, -95, -95, -95, -95, -95, -95, -88, -88, -88, -88, -88, -88, -91, -91, -91, -92, -92, -92, -92, -92, -92, -90, -90, -90, -90, -90, -90, -90, -90, -92, -92, -92, -92, -92, -92, -92, -89, -89, -89, -87, -87, -87, -87, -84, -84, -84, -84, -84, -84, -84, -85, -82, -85, -87, -94, -94, -94, -94, -94, -86, -86, -87, -86, -86, -97, -97, -86, -86, -86, -97, -94, -93, -93, -85, -85, -85, -94, -94, -94, -87, -87, -87, -95, -95, -95, -95, -95, -88, -88, -88, -88, -88, -86, -87, -94, -94, -94, -86, -96, -92, -92, -92, -93, -93, -93, -93, -93, -93, -92, -94, -94, -94, -94, -90.4201680672269, 6.28
Bed2, b2, 12, -85, -85, -80, -80, -89, -88, -77, -81, -91, -91, -86, -87, -81, -81, -81, -81, -88, -88, -88, -88, -88, -87, -82, -82, -84, -83, -91, -85, -86, -81, -82, -82, -82, -85, -83, -83, -90, -85, -85, -83, -83, -89, -89, -85, -85, -82, -82, -82, -89, -89, -86, -82, -91, -85, -86, -86, -81, -90, -90, -85, -81, -82, -90, -86, -87, -87, -89, -89, -85, -83, -82, -82, -91, -89, -85, -85, -90, -90, -90, -87, -87, -82, -82, -82, -82, -82, -86, -86, -86, -82, -81, -82, -82, -82, -82, -87, -89, -83, -80, -81, -81, -81, -81, -82, -81, -82, -81, -81, -82, -82, -82, -82, -81, -81, -81, -81, -81, -82, -82, -84.41176470588235, 8.5
A2, b2, 12, -86, -89, -89, -89, -94, -94, -89, -89, -89, -93, -93, -93, -93, -93, -88, -89, -90, -90, -90, -90, -90, -90, -90, -90, -93, -93, -93, -93, -93, -89, -89, -93, -91, -91, -91, -89, -89, -89, -89, -89, -89, -89, -90, -90, -90, -90, -90, -90, -88, -89, -88, -93, -93, -93, -93, -88, -88, -88, -92, -92, -92, -88, -88, -95, -95, -95, -95, -93, -93, -93, -93, -93, -91, -92, -92, -92, -92, -88, -88, -88, -88, -88, -88, -88, -88, -88, -88, -88, -89, -89, -89, -90, -90, -90, -90, -91, -91, -88, -88, -88, -88, -88, -90, -88, -89, -89, -88, -88, -88, -94, -94, -90, -90, -90, -91, -91, -91, -90, -90, -90.3109243697479, 8.07
C4, b2, 12, -80, -80, -88, -88, -88, -80, -80, -83, -90, -90, -90, -90, -90, -84, -85, -91, -91, -91, -91, -91, -83, -85, -90, -90, -90, -90, -90, -91, -94, -94, -94, -94, -85, -93, -93, -93, -93, -93, -85, -85, -94, -96, -85, -86, -86, -95, -93, -93, -93, -93, -93, -93, -85, -90, -89, -90, -96, -96, -96, -85, -92, -92, -91, -91, -88, -88, -88, -88, -98, -98, -94, -94, -94, -85, -85, -85, -85, -85, -85, -92, -92, -94, -94, -97, -93, -85, -85, -85, -96, -96, -96, -96, -96, -85, -85, -85, -85, -85, -85, -85, -85, -83, -84, -94, -96, -96, -96, -96, -84, -84, -94, -94, -84, -85, -84, -84, -91, -91, -92, -89.6470588235294, 7.36
Bed4, b2, 12, -76, -74, -74, -79, -79, -79, -79, -79, -70, -70, -75, -75, -75, -78, -79, -81, -81, -81, -71, -76, -78, -78, -78, -78, -76, -79, -79, -79, -79, -74, -75, -77, -77, -77, -77, -76, -75, -75, -75, -79, -80, -79, -79, -76, -77, -80, -80, -70, -71, -71, -71, -76, -79, -79, -79, -79, -70, -70, -70, -75, -75, -78, -70, -70, -70, -75, -75, -79, -79, -78, -78, -69, -69, -75, -75, -78, -70, -69, -69, -75, -74, -78, -69, -69, -69, -75, -78, -79, -79, -79, -69, -75, -75, -78, -70, -75, -75, -75, -78, -78, -74, -76, -76, -76, -76, -79, -75, -76, -79, -79, -75, -76, -79, -79, -79, -79, -77, -80, -80, -75.84873949579831, 4.33
Bed10, b2, 12, -60, -58, -56, -57, -57, -70, -68, -59, -60, -68, -69, -69, -64, -72, -67, -69, -60, -70, -70, -70, -70, -66, -61, -61, -61, -63, -57, -57, -61, -61, -61, -61, -66, -57, -66, -61, -70, -70, -70, -70, -70, -57, -60, -70, -70, -62, -57, -63, -63, -72, -71, -61, -58, -74, -74, -61, -58, -58, -60, -60, -60, -71, -62, -62, -58, -60, -71, -70, -70, -67, -67, -62, -61, -71, -67, -66, -70, -61, -61, -66, -66, -60, -62, -66, -57, -59, -69, -60, -60, -60, -60, -61, -60, -60, -60, -60, -61, -61, -61, -61, -63, -69, -69, -58, -58, -58, -67, -58, -58, -63, -63, -63, -63, -63, -62, -58, -64, -64, -64, -63.47899159663866, 2.71
E14, b2, 12, -68, -68, -68, -58, -58, -58, -71, -82, -68, -76, -68, -68, -59, -58, -71, -76, -68, -58, -59, -67, -72, -81, -68, -58, -58, -72, -68, -68, -67, -81, -71, -71, -76, -58, -67, -82, -71, -82, -82, -82, -57, -58, -73, -83, -83, -69, -69, -67, -84, -75, -75, -78, -78, -66, -85, -77, -71, -69, -69, -70, -57, -57, -67, -74, -84, -69, -78, -58, -58, -84, -75, -84, -84, -84, -58, -67, -76, -77, -69, -69, -69, -69, -69, -58, -67, -67, -74, -83, -83, -58, -58, -83, -77, -70, -70, -70, -70, -57, -85, -83, -73, -80, -80, -57, -67, -71, -77, -77, -58, -72, -81, -81, -68, -67, -67, -76, -76, -58, -80, -70.8655462184874, 3.28
E15, b2, 13, -89, -88, -88, -79, -80, -80, -80, -80, -91, -91, -80, -80, -89, -89, -89, -89, -89, -80, -80, -85, -89, -90, -90, -90, -80, -80, -82, -82, -90, -82, -81, -81, -85, -83, -91, -77, -77, -84, -84, -84, -88, -81, -81, -82, -89, -89, -80, -85, -85, -85, -90, -90, -90, -90, -85, -85, -91, -89, -77, -80, -80, -85, -85, -85, -80, -80, -80, -84, -84, -84, -84, -84, -80, -85, -85, -89, -89, -79, -84, -84, -84, -84, -78, -78, -79, -79, -83, -83, -89, -89, -79, -83, -90, -88, -79, -79, -82, -80, -80, -79, -79, -82, -91, -92, -92, -79, -81, -81, -81, -89, -81, -83, -79, -79, -88, -81, -82, -82, -82, -83.94117647058823, 5.85
Bed2, b2, 13, -84, -84, -84, -84, -84, -83, -82, -82, -82, -82, -82, -82, -82, -85, -85, -85, -85, -85, -84, -80, -86, -84, -84, -84, -85, -86, -86, -86, -86, -86, -85, -85, -84, -84, -89, -93, -84, -85, -85, -85, -85, -85, -89, -91, -90, -90, -91, -82, -81, -83, -83, -83, -83, -80, -80, -85, -92, -92, -85, -85, -85, -77, -80, -85, -85, -85, -85, -80, -87, -87, -87, -81, -81, -87, -87, -86, -86, -86, -86, -86, -81, -81, -87, -87, -87, -87, -87, -80, -79, -79, -79, -79, -79, -79, -79, -79, -80, -80, -80, -80, -80, -80, -80, -80, -80, -82, -82, -82, -81, -89, -89, -82, -82, -82, -89, -89, -82, -82, -82, -83.91596638655462, 8.21
A2, b2, 13, -79, -79, -82, -82, -79, -81, -81, -80, -81, -78, -78, -82, -82, -82, -81, -80, -83, -83, -83, -83, -81, -83, -83, -86, -85, -81, -77, -82, -82, -86, -86, -85, -85, -77, -82, -82, -85, -85, -81, -81, -77, -81, -82, -82, -82, -82, -83, -82, -83, -83, -81, -81, -85, -86, -85, -85, -82, -84, -85, -86, -86, -81, -86, -85, -85, -81, -85, -85, -84, -85, -85, -84, -84, -86, -86, -86, -78, -84, -82, -83, -83, -82, -81, -78, -78, -79, -78, -80, -80, -82, -82, -78, -78, -77, -77, -83, -82, -85, -80, -81, -81, -81, -84, -85, -80, -80, -83, -82, -82, -85, -83, -82, -85, -82, -86, -82, -85, -82, -82, -82.25210084033614, 8.22
C4, b2, 13, -82, -82, -85, -85, -90, -80, -80, -83, -83, -83, -92, -80, -79, -79, -89, -87, -87, -92, -92, -79, -79, -88, -88, -92, -92, -79, -89, -87, -88, -88, -79, -79, -88, -89, -89, -89, -89, -89, -79, -79, -87, -87, -92, -92, -92, -79, -87, -87, -87, -87, -87, -87, -88, -88, -94, -93, -91, -95, -94, -94, -79, -79, -88, -93, -79, -79, -88, -89, -89, -89, -89, -77, -80, -87, -86, -96, -93, -93, -93, -94, -94, -89, -88, -93, -93, -79, -79, -79, -89, -89, -89, -89, -80, -79, -90, -90, -94, -80, -81, -89, -89, -92, -96, -80, -80, -88, -88, -88, -81, -82, -77, -89, -96, -92, -89, -89, -87, -87, -96, -86.84873949579831, 7.68
Bed4, b2, 13, -76, -68, -74, -75, -75, -69, -69, -74, -76, -76, -69, -74, -74, -75, -71, -70, -77, -78, -78, -71, -71, -71, -72, -72, -77, -77, -77, -77, -72, -72, -78, -77, -77, -77, -73, -72, -77, -77, -77, -78, -72, -72, -78, -78, -77, -72, -72, -77, -78, -77, -77, -77, -77, -73, -73, -78, -77, -77, -77, -77, -72, -70, -70, -76, -76, -71, -76, -75, -76, -76, -73, -73, -75, -76, -77, -77, -77, -70, -70, -70, -70, -70, -70, -76, -78, -78, -70, -76, -76, -78, -78, -78, -70, -76, -76, -76, -76, -76, -76, -76, -77, -77, -70, -70, -76, -77, -77, -77, -76, -78, -77, -70, -70, -70, -75, -75, -77, -77, -77, -74.66386554621849, 4.95
Bed10, b2, 13, -60, -72, -72, -57, -68, -62, -63, -63, -65, -59, -59, -69, -60, -66, -68, -70, -60, -65, -56, -56, -68, -68, -70, -61, -56, -65, -65, -60, -60, -59, -69, -69, -56, -67, -67, -58, -68, -68, -68, -68, -55, -64, -64, -58, -58, -61, -61, -61, -69, -65, -65, -58, -61, -59, -64, -55, -67, -69, -69, -69, -69, -60, -69, -69, -69, -56, -55, -55, -60, -59, -60, -65, -65, -65, -58, -68, -60, -60, -55, -56, -59, -57, -68, -59, -59, -59, -63, -66, -66, -57, -57, -68, -68, -56, -66, -66, -60, -60, -60, -59, -59, -55, -66, -67, -67, -67, -56, -56, -67, -66, -67, -67, -60, -69, -60, -60, -60, -60, -58, -62.73109243697479, 3.39
E14, b2, 13, -80, -74, -64, -79, -74, -62, -62, -62, -62, -64, -75, -75, -79, -72, -62, -62, -72, -73, -73, -68, -82, -70, -82, -73, -68, -68, -82, -82, -73, -63, -68, -68, -74, -82, -82, -73, -75, -67, -67, -83, -65, -65, -67, -67, -67, -83, -64, -64, -76, -76, -75, -75, -64, -64, -64, -82, -84, -84, -84, -64, -67, -67, -75, -64, -64, -73, -64, -67, -75, -66, -84, -75, -86, -65, -65, -66, -66, -76, -85, -77, -64, -64, -66, -76, -84, -84, -64, -74, -66, -66, -76, -76, -65, -66, -76, -85, -85, -75, -67, -66, -75, -84, -84, -84, -67, -76, -87, -87, -73, -64, -67, -81, -85, -85, -64, -66, -67, -75, -78, -72.52941176470588, 2.42
E15, b2, 14, -82, -84, -85, -81, -79, -79, -79, -79, -85, -81, -81, -80, -80, -80, -82, -82, -82, -82, -82, -79, -85, -85, -86, -85, -77, -82, -82, -79, -84, -82, -79, -79, -79, -83, -83, -83, -79, -83, -82, -85, -85, -81, -79, -79, -83, -82, -83, -79, -79, -84, -84, -84, -84, -82, -81, -81, -78, -79, -88, -84, -84, -78, -78, -84, -84, -82, -82, -82, -79, -79, -85, -81, -81, -79, -85, -85, -82, -82, -82, -78, -78, -86, -86, -86, -86, -78, -78, -78, -86, -82, -82, -82, -78, -78, -86, -83, -83, -82, -83, -74, -74, -74, -86, -86, -82, -82, -84, -78, -87, -85, -85, -77, -77, -77, -77, -84, -83, -78, -77, -81.5546218487395, 5.6
Bed2, b2, 14, -80, -81, -82, -86, -86, -86, -86, -81, -81, -83, -81, -86, -79, -81, -82, -86, -80, -80, -80, -86, -80, -80, -80, -81, -81, -81, -81, -81, -85, -86, -80, -80, -81, -77, -77, -77, -80, -81, -86, -85, -85, -80, -79, -79, -80, -81, -80, -86, -86, -80, -80, -80, -81, -81, -79, -80, -87, -84, -87, -80, -80, -80, -85, -85, -86, -85, -85, -85, -81, -85, -86, -81, -81, -81, -79, -80, -85, -85, -81, -81, -79, -81, -80, -86, -86, -80, -80, -80, -80, -80, -80, -85, -81, -81, -81, -81, -80, -80, -80, -80, -85, -85, -79, -79, -80, -86, -86, -78, -80, -80, -77, -85, -85, -79, -79, -80, -79, -79, -86, -81.78991596638656, 8.08
C4, b2, 14, -90, -90, -81, -80, -80, -86, -93, -95, -94, -77, -77, -77, -85, -94, -94, -80, -80, -79, -85, -85, -85, -92, -96, -96, -80, -80, -86, -86, -93, -94, -79, -79, -86, -86, -95, -79, -79, -78, -85, -85, -92, -79, -79, -85, -92, -93, -92, -79, -85, -85, -92, -92, -79, -79, -85, -85, -85, -85, -79, -78, -85, -85, -85, -94, -94, -79, -79, -79, -79, -95, -79, -79, -85, -85, -85, -85, -79, -79, -85, -85, -79, -79, -79, -85, -85, -85, -91, -94, -78, -84, -84, -94, -94, -92, -79, -79, -84, -85, -94, -94, -79, -78, -79, -85, -85, -85, -85, -79, -85, -85, -85, -85, -85, -95, -96, -96, -78, -84, -85, -85.15126050420169, 8.15
Bed4, b2, 14, -75, -75, -79, -78, -78, -72, -72, -73, -79, -78, -76, -69, -69, -69, -73, -72, -79, -71, -71, -73, -73, -81, -70, -71, -70, -71, -70, -73, -73, -82, -81, -70, -71, -73, -73, -70, -70, -73, -73, -80, -80, -71, -70, -70, -73, -73, -73, -73, -70, -70, -73, -73, -73, -73, -73, -73, -70, -73, -73, -73, -73, -81, -77, -80, -80, -80, -80, -81, -70, -70, -73, -73, -81, -81, -81, -70, -70, -70, -71, -73, -77, -77, -77, -70, -70, -73, -72, -81, -81, -70, -73, -73, -73, -81, -80, -81, -70, -70, -82, -79, -80, -80, -80, -80, -72, -72, -72, -71, -78, -78, -71, -79, -75, -75, -75, -75, -75, -69, -70, -74.3781512605042, 5.73
Bed10, b2, 14, -70, -57, -71, -61, -61, -59, -68, -71, -70, -70, -59, -71, -71, -61, -61, -66, -57, -57, -72, -72, -60, -60, -57, -64, -72, -63, -60, -65, -66, -63, -60, -60, -66, -64, -63, -63, -60, -60, -57, -63, -61, -70, -60, -60, -56, -56, -63, -63, -64, -63, -71, -61, -58, -58, -66, -73, -73, -73, -71, -71, -71, -71, -63, -63, -61, -61, -57, -67, -73, -73, -62, -62, -58, -64, -62, -61, -61, -61, -58, -58, -57, -73, -71, -61, -62, -62, -57, -65, -63, -63, -67, -67, -64, -63, -63, -71, -62, -62, -68, -68, -68, -63, -72, -61, -58, -67, -63, -63, -71, -71, -57, -57, -62, -63, -63, -60, -66, -66, -66, -63.99159663865546, 4.23
E14, b2, 14, -62, -62, -60, -62, -62, -63, -63, -64, -68, -59, -63, -63, -63, -65, -65, -64, -75, -68, -60, -61, -61, -73, -73, -65, -60, -60, -65, -74, -70, -70, -70, -62, -62, -62, -62, -74, -74, -70, -61, -72, -63, -72, -75, -75, -70, -60, -63, -63, -63, -63, -72, -72, -72, -69, -56, -56, -61, -63, -62, -62, -69, -61, -61, -63, -61, -60, -71, -61, -71, -71, -73, -73, -73, -73, -61, -70, -64, -64, -73, -73, -71, -63, -63, -63, -68, -68, -61, -61, -61, -61, -61, -63, -60, -60, -60, -61, -61, -61, -61, -63, -61, -61, -61, -61, -61, -61, -73, -73, -60, -60, -61, -61, -61, -73, -72, -59, -69, -69, -60, -65.02521008403362, 1.77
